graph_name,version,n_nodes,n_edges,convergence_time_s,iterations,iter_per_sec,cpu_spmv_total_s,version_time_over_cpu,speedup_vs_cpu,relative_l1_vs_scipy,spearman_vs_scipy,target_under_5s,cuda_available,note,repeat_count,warmup_count,load_time_s,preprocess_time_s,h2d_time_s,kernel_time_s,d2h_time_s,total_time_s,convergence_time_mean_s,convergence_time_median_s,convergence_time_min_s,convergence_time_max_s,convergence_time_std_s,total_time_mean_s,total_time_median_s,total_time_min_s,total_time_max_s,total_time_std_s,h2d_time_median_s,kernel_time_median_s,d2h_time_median_s,cpu_spmv_median_s,speedup_vs_cpu_spmv,speedup_vs_cpu_full,include_transfer_timing
com-youtube,cpu_numpy,1157828,2987624,0.8976860999973724,12,13.367701694428737,0.6730338999986998,,,1.29652792137374e-16,1.0,True,True,,5,0,1.3617130999991787,0.639520700002322,0.0,0.8954494000063278,0.0,0.8976860999973724,0.8937918199997512,0.8976860999973724,0.873907599998347,0.9076290000011795,0.011789543015327104,0.8937918199997512,0.8976860999973724,0.873907599998347,0.9076290000011795,0.011789543015327104,0.0,0.8954494000063278,0.0,0.6730338999986998,,,True
com-youtube,gpu_v1,1157828,2987624,0.27938259999791626,12,42.95185169043992,0.6730338999986998,0.311225271282171,3.21310668597138,3.3125813449137617e-13,1.0,True,True,,5,2,1.3617130999991787,0.639520700002322,0.00773289999779081,0.27938259999791626,0.0022265000006882474,0.2935272000031546,0.2876336999994237,0.27938259999791626,0.2747514000002411,0.31334939999942435,0.014607121452359048,0.3010983000014676,0.2935272000031546,0.28738439999870025,0.32657060000201454,0.014611589592565978,0.00773289999779081,0.27938259999791626,0.0022265000006882474,0.6730338999986998,2.4090043546152105,3.21310668597138,True
com-youtube,gpu_v2,1157828,2987624,0.3010241000010865,12,39.86391787221252,0.6730338999986998,0.33533336430403415,2.9821070804435004,3.29244572004328e-13,1.0,True,True,,5,2,1.3617130999991787,0.639520700002322,0.007786900001519825,0.3010241000010865,0.002282400004332885,0.3170807999995304,0.3147211999981664,0.3010241000010865,0.2954507999966154,0.3611620999945444,0.024393546102063172,0.3286620599988964,0.3170807999995304,0.3077636000016355,0.3736304999983986,0.024074446844364657,0.007786900001519825,0.3010241000010865,0.002282400004332885,0.6730338999986998,2.2358140095635886,2.9821070804435004,True
com-youtube,gpu_v3_pull,1157828,2987624,0.07050370000069961,12,170.20383327230945,0.6730338999986998,0.07853936916357063,12.732467941235207,3.313655772326036e-13,1.0,True,True,optimized pull_gather keeps rank vectors on device and copies only reductions per iteration.,5,2,1.3617130999991787,0.639520700002322,0.007216699996206444,0.07050370000069961,0.0022761000000173226,0.08280730000115,0.07245705999957863,0.07050370000069961,0.07019690000015544,0.08018929999525426,0.0038822648591807594,0.0852160599999479,0.08280730000115,0.08263799999986077,0.09360620000370545,0.004236743563861108,0.007216699996206444,0.07050370000069961,0.0022761000000173226,0.6730338999986998,9.546079141832575,12.732467941235207,True
com-youtube,gpu_v3_push,1157828,2987624,0.05374109999684151,12,223.29278709786863,0.6730338999986998,0.05986624945735355,16.703902600619106,3.3119755596553796e-13,1.0,True,True,source-owned push scatter with warp-shuffle L1 reduction.,5,2,1.3617130999991787,0.639520700002322,0.007033399997453671,0.05374109999684151,0.0022480000043287873,0.06621430000086548,0.054443380000884646,0.05374109999684151,0.05329830000118818,0.05650520000199322,0.0012393849032777734,0.06702616000111447,0.06621430000086548,0.06491280000045663,0.06986680000409251,0.0020011439129967233,0.007033399997453671,0.05374109999684151,0.0022480000043287873,0.6730338999986998,12.523634611838157,16.703902600619106,True
